hash,timestamp,input_addresses,input_values,output_addresses,output_values,fee
ebb2fd759d363afe1ae0ee3c8fd657cacc8becf4cd400e1f11240df0b885910b,1654290923,"['1797ecd4fa318ff79ec34284ee4c2c79a3', '4e926ac417eb42b65fe9e64dbd31f56082', '79d297eef1cf3d8774bcb368343c694646']","[2.15641905, 4.62373865, 1.26064908]","['9256269171ceae1b8b69fee900540c0972', 'ff8a819983da0347822f41373d5b420096', 'eb7db1ddf46461e26cd8500ea0c8fc6b7a', '5e52bae29d5cb1778a595a48de72f2d5a9', 'da9187e05ef31399e0d9fab638b27c5274']","[3.22439189, 0.60338165, 1.22195424, 1.41155416, 1.52372188]",0.05580296
5b9b8850293b420c8cc123ee63cb9f68fa2e04bf722827d2e8d45b261420ecdd,1654755415,"['13d8c2e0bd2bed329842792eb92de852ab', '3a6b144850eb872701016b1fe27dea1d3a', 'da9187e05ef31399e0d9fab638b27c5274']","[7.9496014, 8.99779371, 5.91349789]","['6bbd2f139c323bec2a693901bd24a38bbc', 'fe6cbd217a8ca1f785a59b9ee2c2bfaccd', '13d8c2e0bd2bed329842792eb92de852ab', '2bbad5aea55dc62bdb06d74b9f61fa1a23']","[5.76326633, 5.017427, 2.27426709, 9.72548309]",0.08044949
591a885946a300473164bdaafe9ac5b70ac410932947429449b93960a3c3d06a,1644199366,['3cac2601f46cb8587412ae7880f6495b2a'],[5.09996207],"['d0a1e61d208a7ad27ffe2f608a2aaef810', '3cac2601f46cb8587412ae7880f6495b2a']","[2.03031338, 3.06330686]",0.00634183
16bdea629375b5c10a30f5b3e740355d9228ccb8bffb8d821a24ea962b54c2a9,1670172689,['13d8c2e0bd2bed329842792eb92de852ab'],[4.82311592],"['6a9511170edc5eecc468e0c2fdecb291db', '4e926ac417eb42b65fe9e64dbd31f56082', '3cac2601f46cb8587412ae7880f6495b2a']","[1.80728544, 0.45040312, 2.55036412]",0.01506324
15a93405f95ff4679ecb29c609ed01e4653ac2e3f62dfb49784f4dade6802436,1665105208,['47245a9493c4711c9d5dfd4148bd2bbe98'],[4.00503136],"['fe6cbd217a8ca1f785a59b9ee2c2bfaccd', '2bbad5aea55dc62bdb06d74b9f61fa1a23']","[1.58348135, 2.40911316]",0.01243685
25f4d22055634bc402a6a90b53cee537157a4f70f656026333df2338564320c6,1645487425,"['2a2a7fb8b00d4a96bc95edf83df1e54c91', '13d8c2e0bd2bed329842792eb92de852ab', 'f450c507b27979779004cd5ab0239cf1db']","[2.43400303, 7.87765556, 5.35148376]",['25ad779ecc8a52452c6cd55a06c7077e2f'],[15.54022228],0.12292007
295a0f4b770f6624556d3b840f2ac3aa77f0e87a65ca45cf61d2cd3c2d3541c3,1666528066,['fe6cbd217a8ca1f785a59b9ee2c2bfaccd'],[9.08916856],"['47245a9493c4711c9d5dfd4148bd2bbe98', '79d297eef1cf3d8774bcb368343c694646', '2a2a7fb8b00d4a96bc95edf83df1e54c91']","[1.79851866, 1.66119986, 5.61929453]",0.01015551
4761fb59aa9d9af66461dbb5d0aa7b03eaa76e51640609b684f58e9f45fd2724,1662135235,"['9bc16796957df78a5e2d9bc409ef51209b', 'd5cee50d9e3bc7edd430af4ddf8f8bb74d', '3aa0379c63bed513d15e74b6b696fb883f']","[8.96307863, 7.37130576, 3.76850427]","['b2b49736ee87009127015fe72f83fef554', 'da9187e05ef31399e0d9fab638b27c5274', '3a6b144850eb872701016b1fe27dea1d3a', 'd4c4ad3d656b9e92d8449f56d169a6e2d2']","[3.04239182, 2.57944554, 2.17883343, 12.25489335]",0.04732452
b1aa5f236dd5e625f7c2811a5bf87f83d7a86dc8baa76330bb90d40a9faf919b,1656472138,['6ff8f273448452717d34fc1e52782e0fb9'],[4.46002049],"['5e52bae29d5cb1778a595a48de72f2d5a9', 'edba6a897a08174dff262541e7c1ea1e8e', '1797ecd4fa318ff79ec34284ee4c2c79a3']","[0.63311421, 1.62871452, 2.1674716]",0.03072016
43da3c6e357661f5366e5ca8b00d03473cfacc7fd7f6e8f14b6d6b5d81f31b9f,1667321158,"['f450c507b27979779004cd5ab0239cf1db', '0eb36b509f25ea04e59cb4c1ecd0db10f5']","[6.63967842, 2.4339838]","['1797ecd4fa318ff79ec34284ee4c2c79a3', '68e1fda7b52b463e4759123487f804aff5', 'b2b49736ee87009127015fe72f83fef554']","[3.78600767, 2.03252253, 3.24202559]",0.01310643
b370e1094c5c33ae09324a5aa9856b185f83f23dfa262ad0ec6f860f6ba7b63b,1664509565,"['1797ecd4fa318ff79ec34284ee4c2c79a3', '13d8c2e0bd2bed329842792eb92de852ab']","[4.92442697, 7.77909388]","['0eb36b509f25ea04e59cb4c1ecd0db10f5', '6a9511170edc5eecc468e0c2fdecb291db', '5e52bae29d5cb1778a595a48de72f2d5a9', 'da9187e05ef31399e0d9fab638b27c5274']","[3.06793349, 3.05152113, 0.90942573, 5.61471488]",0.05992562
61cbd617dd09ebf74ca5b8aa595c6ba09d5d5e168babf705779a4ab653a9a4d3,1653806883,"['9a018fe47bbcea4e3d5d87809cdda62edd', '2bbad5aea55dc62bdb06d74b9f61fa1a23', '6bbd2f139c323bec2a693901bd24a38bbc']","[5.18983223, 0.85784871, 7.86854557]","['9bc16796957df78a5e2d9bc409ef51209b', '3cac2601f46cb8587412ae7880f6495b2a', 'c1e8eb438104d0d73d6515f0cb9328960a', 'b2b49736ee87009127015fe72f83fef554', 'fd7a26ee53f6c8ce27700243dad0139314']","[6.42518873, 2.29832771, 1.10058641, 1.04229954, 3.02204935]",0.02777477
4621e2f788b86df8a3f2907017a752ad2beea67dc1a5697c59d29e70afdcfbb0,1670378835,['6ff8f273448452717d34fc1e52782e0fb9'],[0.843279],"['bcd094b14e224bde0da4a0b9ee8a0ca2c9', 'd4c4ad3d656b9e92d8449f56d169a6e2d2']","[0.33079608, 0.51159785]",0.00088507
990956590414a825b9dd6e17401877d654afffaab36eb1c26a94b5da3dd6259b,1670143495,['ff8a819983da0347822f41373d5b420096'],[51.08477108],['f28ecef8a4ebb922643f6fe772f98ae16a'],[91.29227161],0.43346708
3d0f97eb1f99cbd759204b1b554bfea5949d0dfce9dcb52e2b30a8e343a9dcac,1651780532,['15f302a2555c955fd867abea68550cf0e9'],[3.9304045],"['b2b49736ee87009127015fe72f83fef554', '6ff8f273448452717d34fc1e52782e0fb9', 'fe6cbd217a8ca1f785a59b9ee2c2bfaccd']","[0.49908257, 0.57119456, 0.57944242]",0.09735688
fae8df69facea7aa164ae069171c715542089d74533136dbbd4fead282bd7b5c,1671047265,"['ed1ec93bc5f7c38aaf80e9029dda699088', 'bcd094b14e224bde0da4a0b9ee8a0ca2c9']","[2.00151558, 4.00232701]",['15f302a2555c955fd867abea68550cf0e9'],[8.7697978],0.06528856
51b3ceec17391793d9a7d8be1f199f5ff924b7a4d942b7459078a83b9290240c,1643924070,['15f302a2555c955fd867abea68550cf0e9'],[1.11222289],"['da9187e05ef31399e0d9fab638b27c5274', 'be93b441ae5d0c8c205aa3c90cfbf4a106', 'f450c507b27979779004cd5ab0239cf1db']","[0.4639201, 1.1450719, 0.31838957]",0.05794673
d75c2077a306c404d328e42cbcbe9408135b85bc4f122f950f89ede2ffc11a9c,1665307691,"['da9187e05ef31399e0d9fab638b27c5274', '16b61b7f72cd5053133e401ee505394839']","[2.50157052, 2.08885266]",['15f302a2555c955fd867abea68550cf0e9'],[9.37102692],0.07479728
542d80781417664881df8b2a9150fca5bd295c5a68cb6e6d64319477e5ed1213,1664541261,['15f302a2555c955fd867abea68550cf0e9'],[4.74484137],"['eb7db1ddf46461e26cd8500ea0c8fc6b7a', '6ff8f273448452717d34fc1e52782e0fb9', '3aa0379c63bed513d15e74b6b696fb883f']","[0.86910435, 0.48490542, 0.66086851]",0.02707601
29b456e7a36bb7caf87ded744cd31a80b83eec57427101e66d244c0f8b32f19d,1651728441,"['3cac2601f46cb8587412ae7880f6495b2a', 'ff8a819983da0347822f41373d5b420096']","[1.27295, 4.59993425]",['15f302a2555c955fd867abea68550cf0e9'],[3.76168948],0.034053
e9416a3bf3ec964db9232a6b86276440798d3bf41bd35eb430c5b2d6903760cf,1661318907,['15f302a2555c955fd867abea68550cf0e9'],[4.94189728],"['6fec691f29e4d18a4f8ea654e2e0053567', 'fe6cbd217a8ca1f785a59b9ee2c2bfaccd', '0eb36b509f25ea04e59cb4c1ecd0db10f5']","[1.19925407, 1.34435082, 0.74759602]",0.04851283
4c003e51b3d989a2eb2e6cdcaed83e9014ed436cc7e708c922337381c2124a56,1642768322,"['5e52bae29d5cb1778a595a48de72f2d5a9', '25ad779ecc8a52452c6cd55a06c7077e2f']","[2.74452901, 1.95902547]",['15f302a2555c955fd867abea68550cf0e9'],[6.21957661],0.04361221
1f76e04af472fb3035ef39a0ba8577e7e3f8c593b16a523f1d5f5bd03b423175,1645468472,['15f302a2555c955fd867abea68550cf0e9'],[4.32355372],"['acca461c3fcc37bbb3255cae84336855a3', 'b09dde30f46de2e6506dc9178290a4a4ab', '1797ecd4fa318ff79ec34284ee4c2c79a3']","[1.4489762, 1.28326623, 0.50013275]",0.0500485
bde42be1d360369a2277fa717339e0a9ea6f7d25fecd3f19b715e55c8db6175e,1652650203,"['393bc9d4842d5756675fc894ffbc796e31', 'c1e8eb438104d0d73d6515f0cb9328960a']","[1.8945564, 1.65418427]",['15f302a2555c955fd867abea68550cf0e9'],[5.63828148],0.09145938
a6ca7394087e71670e4c1e92f4376a7eb075edde893dd48a251990c6ec9cd4ab,1656788470,['15f302a2555c955fd867abea68550cf0e9'],[1.19728573],"['47245a9493c4711c9d5dfd4148bd2bbe98', 'b2b49736ee87009127015fe72f83fef554', '25ad779ecc8a52452c6cd55a06c7077e2f']","[0.87041842, 0.69168905, 0.86529729]",0.02763228
66ec1825ac470b5f9b0784b36f86b64b5a37c7816b07b1770900332b6554f107,1659340266,"['b2b49736ee87009127015fe72f83fef554', '16b61b7f72cd5053133e401ee505394839']","[4.32580239, 4.93224997]",['15f302a2555c955fd867abea68550cf0e9'],[6.65140123],0.06940101
ce17ab37fb02783469aa4dd46acae7933ce4430d2bc9f5978c406fec48fc2869,1652453264,['15f302a2555c955fd867abea68550cf0e9'],[2.16370784],"['53ff7b447233e9d476a16fbf58c2058ef1', '4989cd7274f46860b01c65d2d4ea9f0d33', 'be93b441ae5d0c8c205aa3c90cfbf4a106']","[0.83186165, 1.12860458, 1.43126519]",0.04798978
21ece26a784f79ff715b738354c140bc515d6e8877d323f1c353f566ee75386f,1649525452,"['6bbd2f139c323bec2a693901bd24a38bbc', 'b20fbdd2d12a4448a195afeef127fdec58']","[2.56167352, 3.7253572]",['15f302a2555c955fd867abea68550cf0e9'],[6.12889699],0.05528265
9036cf5d8172cde32a3046139277ad7985e1d21a0274454aed0a2ef7a7dbd5f3,1650022733,['15f302a2555c955fd867abea68550cf0e9'],[2.65992534],"['6ff8f273448452717d34fc1e52782e0fb9', 'a9919070c7c9d08305e9fd931e3c6174f9', '91f08b465a667efc5c072dd7f04774957a']","[0.61109868, 0.57869635, 0.46031796]",0.07906751
c20ccfac9e0512e79f34a927cac0a39da45a44ac4a5a82fbd71b36c2cc1377ac,1654784388,"['877c862bc520673f290192e91109c3d175', '9256269171ceae1b8b69fee900540c0972']","[2.16026233, 3.39669416]",['15f302a2555c955fd867abea68550cf0e9'],[2.57575986],0.09182585
c4701eacb25653923df99193d190e41a3fc33236bf5964514753e396472044c0,1664667084,['15f302a2555c955fd867abea68550cf0e9'],[2.06963822],"['2a2a7fb8b00d4a96bc95edf83df1e54c91', 'be93b441ae5d0c8c205aa3c90cfbf4a106', '6fec691f29e4d18a4f8ea654e2e0053567']","[0.7804947, 1.16615339, 0.58933598]",0.04284424
6fcb3dd3050b1611f270449ec0ccc05fae426f7fc0ea9dc4685b3b8227da3afc,1653067463,"['16b61b7f72cd5053133e401ee505394839', 'fd7a26ee53f6c8ce27700243dad0139314']","[1.12420798, 2.73449301]",['15f302a2555c955fd867abea68550cf0e9'],[1.90473422],0.04210768
ce21fbe422b2d1ccc33a116bc6d247113e9718bf9ce3be88fef9db7b70c3eed0,1651847855,['15f302a2555c955fd867abea68550cf0e9'],[4.48325535],"['3cac2601f46cb8587412ae7880f6495b2a', 'a9919070c7c9d08305e9fd931e3c6174f9', 'fe6cbd217a8ca1f785a59b9ee2c2bfaccd']","[1.22128275, 1.22304698, 0.81550096]",0.06814338
94761bae32e3dcd7966f97197c8ebfeb17356383e07d64cc43dadcb298ab8cf1,1645232509,"['3aa0379c63bed513d15e74b6b696fb883f', '1797ecd4fa318ff79ec34284ee4c2c79a3']","[4.56710148, 3.74003203]",['15f302a2555c955fd867abea68550cf0e9'],[4.97109038],0.07888952
23d3349bfc78a35e6a7b702a9a2a05770300141f3e6abbcca0149442aed24bac,1661425450,['15f302a2555c955fd867abea68550cf0e9'],[4.17964484],"['79e057e7c7bf08ad69ef2ce4489b8d4c94', '53ff7b447233e9d476a16fbf58c2058ef1', '6ff8f273448452717d34fc1e52782e0fb9']","[0.38739666, 1.00917959, 0.30140745]",0.03944172
720c29891fb944a038eeb1590101d73178e7b45affc05bf334a77af8e96a4ae6,1645062038,"['ed1ec93bc5f7c38aaf80e9029dda699088', '68e1fda7b52b463e4759123487f804aff5']","[3.38349283, 3.60350608]",['15f302a2555c955fd867abea68550cf0e9'],[2.21581955],0.06646378
a5f5a7f9aab7f83adea8ca6c8a89f01128da341df1128a16d5828f6aa4ebe426,1669029181,['15f302a2555c955fd867abea68550cf0e9'],[4.80981372],"['3cac2601f46cb8587412ae7880f6495b2a', 'ed1ec93bc5f7c38aaf80e9029dda699088', 'ab0376b34514579545eeaa7305def8e982']","[0.46669564, 0.7471702, 1.45255407]",0.06035513
a68e339897c3f720e151b2ad69e48fbf37d53e78906a49f02079b483bb3e77aa,1658710566,"['3cac2601f46cb8587412ae7880f6495b2a', '4989cd7274f46860b01c65d2d4ea9f0d33']","[2.36281532, 2.0794802]",['15f302a2555c955fd867abea68550cf0e9'],[2.294182],0.07996083
5261f436c7faa6e7a6668fc1cb770c3ec62c13f068eb74f9d4211eba3ab8ef00,1668315178,['15f302a2555c955fd867abea68550cf0e9'],[4.80611455],"['e81b356c8a0b30e4900aa82827e047b8ee', 'ed1ec93bc5f7c38aaf80e9029dda699088', '1797ecd4fa318ff79ec34284ee4c2c79a3']","[0.80701263, 1.18091211, 0.82590986]",0.07725404
4ffc3533a7f5b93ff22dc58eded59b475d08fb344bc567e27998b9aa0a83aeec,1661696117,"['d4c4ad3d656b9e92d8449f56d169a6e2d2', '877c862bc520673f290192e91109c3d175']","[4.49226343, 4.0294183]",['15f302a2555c955fd867abea68550cf0e9'],[3.76341935],0.03330228
d3ac3f28727cbddbf29ffebb7a86319b9e3918e667221ace254475eb00f85ed0,1644558442,['15f302a2555c955fd867abea68550cf0e9'],[2.93869223],"['4e926ac417eb42b65fe9e64dbd31f56082', '16b61b7f72cd5053133e401ee505394839', '13d8c2e0bd2bed329842792eb92de852ab']","[0.35231806, 0.36483786, 1.2710744]",0.06905607
ee3c82fbc8468f0fe0b318b7664720ed3e074c7a1f6c83cf1e8004ce7e8e6c26,1654052250,"['d5cee50d9e3bc7edd430af4ddf8f8bb74d', '5e52bae29d5cb1778a595a48de72f2d5a9']","[3.10371781, 2.9690293]",['15f302a2555c955fd867abea68550cf0e9'],[6.83933059],0.03416586
72d0bd2d9b1521f68266f89e473b7d7985332f52fc691e1ef36b8dee812e031c,1658053900,['15f302a2555c955fd867abea68550cf0e9'],[3.11382154],"['b09dde30f46de2e6506dc9178290a4a4ab', 'ff8a819983da0347822f41373d5b420096', 'b2b49736ee87009127015fe72f83fef554']","[0.86785984, 1.39592862, 0.66043431]",0.08115495
babd8c51f1f74e933e68e02d5d992b712a599b26f8b412862a0c0208929f3399,1646170539,"['edba6a897a08174dff262541e7c1ea1e8e', 'b20fbdd2d12a4448a195afeef127fdec58']","[4.15328506, 1.26960241]",['15f302a2555c955fd867abea68550cf0e9'],[5.10653854],0.02804875
619da09123df38dabdf480739fe2fb7bf7563ebcfee40c63f8e84e9a835c0760,1663123344,['15f302a2555c955fd867abea68550cf0e9'],[4.55333926],"['1797ecd4fa318ff79ec34284ee4c2c79a3', 'f450c507b27979779004cd5ab0239cf1db', 'ab0376b34514579545eeaa7305def8e982']","[0.52596128, 0.57423609, 0.52715595]",0.0781023
38192075022a4b95932aec34eb24a57fe5e9ac04591536c665e29e56f77a940a,1672502297,"['6a9511170edc5eecc468e0c2fdecb291db', '79e057e7c7bf08ad69ef2ce4489b8d4c94']","[4.06739319, 2.19960029]",['15f302a2555c955fd867abea68550cf0e9'],[7.02607443],0.03263215
ca76a9e0c250a480e7a01801b97b77143490685e4342f8fff44461f87c7b1ffb,1644675679,['15f302a2555c955fd867abea68550cf0e9'],[3.15171678],"['68e1fda7b52b463e4759123487f804aff5', '16b61b7f72cd5053133e401ee505394839', '6fec691f29e4d18a4f8ea654e2e0053567']","[1.00371167, 1.31819098, 0.794569]",0.09867373
7049fbe17cbedb337dfdf2df081e897727d6ae47c560ab25cdb60e193c1643e9,1647142779,"['be93b441ae5d0c8c205aa3c90cfbf4a106', '5e52bae29d5cb1778a595a48de72f2d5a9']","[4.86920909, 4.633415]",['15f302a2555c955fd867abea68550cf0e9'],[2.27068194],0.02421844
3cb66e6fa29561a7e02a9fd995c1f34487e58d1085c315ea8eb77d276880dec0,1646772751,['15f302a2555c955fd867abea68550cf0e9'],[1.95883912],"['b20fbdd2d12a4448a195afeef127fdec58', 'fd7a26ee53f6c8ce27700243dad0139314', '9bc16796957df78a5e2d9bc409ef51209b']","[0.52907747, 0.67464249, 0.37011991]",0.03258069
1a36679f649eaba7e27fdf88da6cc79a26f02e875dd670bbdd5a9c72b47127a6,1652907981,"['6ff8f273448452717d34fc1e52782e0fb9', '79d297eef1cf3d8774bcb368343c694646']","[3.50079874, 2.27569448]",['15f302a2555c955fd867abea68550cf0e9'],[8.33011991],0.08476962
57b8246584dbf22d239083eb71847beb7764a47e878b9efb566f4568e72b21d8,1671467910,['15f302a2555c955fd867abea68550cf0e9'],[2.82137857],"['4989cd7274f46860b01c65d2d4ea9f0d33', '0eb36b509f25ea04e59cb4c1ecd0db10f5', '53ff7b447233e9d476a16fbf58c2058ef1']","[1.14957589, 0.43528467, 1.33649745]",0.03975167
e0e704de8751fc0d0783d3913626ee55393e204408395429de299dac5a023c9d,1642800773,"['3aa0379c63bed513d15e74b6b696fb883f', 'd0a1e61d208a7ad27ffe2f608a2aaef810']","[4.01777984, 1.35248985]",['15f302a2555c955fd867abea68550cf0e9'],[7.95547703],0.03033152
ba3f3852eab7f631a891c47d4618f4af207faead32bdad2efdd5e7894086bc7b,1661048932,['15f302a2555c955fd867abea68550cf0e9'],[3.24609927],"['2bbad5aea55dc62bdb06d74b9f61fa1a23', '6ff8f273448452717d34fc1e52782e0fb9', 'edba6a897a08174dff262541e7c1ea1e8e']","[0.33229486, 0.66608815, 1.24568265]",0.07773586
c7c03bd681f6d0b59f42a7b4a01cf41a294f19ddd14f09700d4be5481bedd582,1654870901,"['bcd094b14e224bde0da4a0b9ee8a0ca2c9', '1797ecd4fa318ff79ec34284ee4c2c79a3']","[2.60036405, 4.7098641]",['15f302a2555c955fd867abea68550cf0e9'],[2.59562514],0.05235826
cbe8937ccbee5a517c232fddb3f894ed5ad990738f6782cbbc5ca11e57d96faa,1668688998,['ff8a819983da0347822f41373d5b420096'],[1.97677298],['1023eb5076f86dc4739a0f929ad11f8721'],[1.66367149],0.02114689
e1abea0ab00d61e9fe32ea50f09c35636ee2c1cbae3f3274c9a5a3a6c8895c63,1672641583,['1023eb5076f86dc4739a0f929ad11f8721'],[2.49829228],['b2b49736ee87009127015fe72f83fef554'],[2.2804172],0.08446788
